user_name,score,date,text
Luis Escudeiro,1,10/06/2024,"insistem em reconhecimento facial, que discordo. E hoje um dos depósitos que recebi dia 05 de abril não aparece no extrato 4 dias depois; o atendimento Itau confirmou que minha conta recebeu o depósito, mas ainda não aparece no extrato! Que absurdo! CONTINUA PEDINDO PARA HABILITAR NOVO ITOKEN!!! É A 4A. VEZ!"
Sheldinho,3,10/06/2024,"Quem foi o desgraçado que teve a ideia de colocar esse tal de ITOKEN? Por isso esse banco ta falindo aos poucos (Foi mai ae Itaú, tava estressado no dia kkkk)"
Geni Souza,5,10/06/2024,Boa
Klebia Nascimento,1,10/06/2024,"Aplicativo não está funcionando em nenhuma função, não abre,não dar pra fazer nada nele,o aplicativo na tá funcionando de jeito nenhum, preciso fazer meus pagamentos e não tá dando"
Danielle e Gabriel Bottas,2,10/06/2024,"Fica pedindo para atualizar, não tenho mais espaço para atualizar e não consigo usar. APP pesado No mais, é bom , facilita muito."
Daniel Dias,3,10/06/2024,"De modo geral o app está ok e funcional, mas no meu celular que está totalmente atualizado não está permitindo usar biometria. Por que???"
Bahget Hammoud,1,10/06/2024,Resposta errada da plataforma. A atualização é a pior que a anterior. Entendem agora?????
Ana Lucia Marcelino Pontes,5,10/06/2024,A minha experiência é que eu juro do Itaú por isso eu procuro pagar minhas contas em dia deveria menos
Juçara Galves,1,10/06/2024,Pessimo
Anna Fonseca,1,10/06/2024,"sem a opção de falar com uma pessoa e resolver um problema minimamente mais profundo, perdem muito pro atendimento do inter, itau tem um dos piores atendimentos de banco que tem."
Mislene Fernandes pedreschi,5,10/06/2024,Otimo
Anderson De Miranda Teixeira,1,10/06/2024,Ultimamente está muito lento e travando muito demais. Péssimo
Camila Quintanilha,3,10/06/2024,"Pago minhas contas pelo app, estou precisando de um comprovante de pagamento e não consigo acessar MEUS COMPROVANTES. A tela fica em branco. Já atualizei umas 3x. O que está acontecendo?? Na minha cidade não tem agência. Entrei em contato com a Central, conforme solicitado aqui, consegui o comprovante que necessitava por e-mail, contudo continuo com o mesmo problema para visualizar os demais, tela em branco."
Variedades & Diversidades,1,10/06/2024,"Esta cheio de defeitos vou reclamar com quem ?? Preencho o pix agencia certinha e não concluio dizendo que não foi efetivado. Salvo a conta como poupança da caixa , ai vai diz não tenho conta corrente na caixa. Destruiram o app e ninguém arruma isso, ninguém lê comentários que lixo virou o app, ninguém merece isso."
Sergio Henrique Araujo De Sousa,1,10/06/2024,Fui abrir um conta mais nunca atualiza para tira a foto
Marcelo Felipe,1,10/06/2024,"Aplicativo horrível. Fazendo pix, fazendo pagamentos... O que quer que seja, dá erro no iToken e simplesmente volta pra tela da senha. Não dá uma mensagem para que o usuário saiba como agir. Péssimo, espero que chegue a equipe do app, já que aos usuários não cabe escolha se usa ou não o app, sendo cliente do banco..."
Pinguim Puto,1,10/06/2024,"Atualização horrível, app lento independente do aparelho, e agora eu tenho que decorar a agência e a conta porque nem isso ele é capaz de gravar, tem a opção de colocar o CPF mas adivinha? Não funciona. Pensando seriamente em fechar minha conta nesse banco a única vantagem era a portabilidade do salário que caia até no sábado, até isso tiraram também. Não precisa responder com o robô de vocês, quero solução não uma mensagem automática 😡👍"
ITCS,1,10/06/2024,"Queria muito poder voltar a elogiar o aplicativo do Itau, mas está dificil. Pessimo visual, nada Intuitivo, escolhas erradas dos desenvolvedores. Aplicativo extremamente lento, você vai clicar em uma coisa e ele acaba fazendo você clicar em outra. Dificuldade extrema a usuarios leigos. Resumo péssimo. Vocês querem uma dica??? Time que esta ou estava ganhando, não se mexe!!! Eu sou cliente Itau a um bom tempo e nunca vi uma versão de aplicativo tão inferior por parte da Organização."
Luciano Ferreira de souza Apolo,1,10/06/2024,Presizar me mandar tualizacao Itaú dando falha nao com sigo abrir erro
Lucas Oliveira,2,10/06/2024,Falha constante na poupança Simplesmente não consigo ter acesso ao saldo nem fazer movimentação Meu dinheiro está preso
Reginaldo Teixeira,1,10/06/2024,Muito lento pra abrir
Rafael Luan dias manin,1,10/06/2024,Depois que atualizou no dia 09/06 não consigo fazer pagamentos. Mesmo tendo dinheiro na conta!
Enildo Silva,2,10/06/2024,"Conta poupança!!! Outros bancos tem a liberação de conta poupança com mesma agência porém o número da poupança é diferente da conta corrente. Infelizmente o Itaú é mesma numeração somente separada por uma numeração 500 isso é muito chato, deveria o Itaú mudar isso e deixar as com numeração diferentes."
Flavio Alves,5,10/06/2024,Ficou bom o APP.
allan joker,1,10/06/2024,"Péssimo aplicativo, muito pesado, atualiza de 1 em 1 mês, cada atualização fica ainda pior, deveria ser uma opção para ajudar, só que o inverso, muito lento, não têm atendimento humano (Suporte), não consigo olhar o meu extrato, pois ele não Mostra todo o recebimento ou envio do mês, realmente não está dando, péssima qualidade(CADA ATUALIZAÇÃO, FICA PIOR)"
Sonia Santos,5,10/06/2024,"Instituição que auxilia na vida financeira, tem um comprometimento real com os seus clientes. Seguro e prático. Gostei ! De +.👍"
Jhony Henrique,4,10/06/2024,Ainda tem que melhorar na velocidade.
Edimar ES,2,10/06/2024,Não tá reconhendo o celular com leitor de digital.
Amauri Morais,2,10/06/2024,"Tenho conta no Itaú, minha senha está bloqueada de acesso, e não consigo desbloquear, na minha cidade não têm banco do Itaú. O que fazer"
Andreia Aparecida Alves de Campos Teixeira,5,10/06/2024,"Estou muito contente com o APP,rápido e eficaz"
Thalita Guimaraes,1,10/06/2024,"O app é muito instável, demora horrores para abrir, isso quando resolve pedir digital e senha o que faz demorar mais ainda. Tem momentos que estamos com pressa e tem que esperar a boa vontade dele abrir (isso é, quando abre) e dentro do app também tem sido péssimo, uma demora pra tudo. Uso outros apps de bancos e abrem normalmente!"
Zildo Santos,1,10/06/2024,O desenvolvedor deste aplicativo não teve a mínima consideração para quem tem deficiência física principalmente visual; pois fica impossível realizar o reconhecimento facial por isso infelizmente o meu dinheiro está retido e eu não posso pagar as minhas contas; não dá para recomendar um aplicativo como este.
Laudiceia Arcanjo Dos Santos,1,10/06/2024,Horrível 😔
FLOR ROSA,1,10/06/2024,Estava indo tudo bem até ficar soltando atualização quase sempre então só gasta Mb
solange Azevedo,3,10/06/2024,"Muita bagunça em questão fatura, não dá pra saber direito oque deve , oque foi pago , o app fica mostrando valor de fatura que já foi paga , e bagunça no limite também, arrumem isso por favor, quando a pessoa paga não deveria ficar aparecendo tal valor na área inicial do cartão, e as parcelas anteriores de tal compra também deveria aparece no mês seguinte, ta tudo bagunçado."
Rosemeri Antonio,5,09/06/2024,fazer compras
Flavio Lopes,5,09/06/2024,Excelente aplicativo e ótima instituição financeira.
Gianfranco Amedeo Ribeiro,1,09/06/2024,Uma vergonha em vez melhorar piorou no aplicativo fica dificil de enxergar as senhas e também nos caixas eletrônico será que senhores não enxerga o trabalho mal feito
Vanessa Cerqueira,1,09/06/2024,No momento não gostei do aplicativo pq bloquearam minha senha de transição e o cartão de crédito está bloqueado Itaú me ajude ai
Marlon Moreira,4,09/06/2024,Aplicativo bom pra ser otimo só faltou o cartão de crédito com a construção de limite
J. Santos.,1,09/06/2024,"Dando erro de conexão, não consigo pagar mais as faturas, e dando erro , Aparece algo sobre itoken, nunca teve esse problema antes."
Edite Gonçalves de Carvalho Montalvão,5,09/06/2024,Ótimo
Willian Alves,5,09/06/2024,"App, Excelente!"
Moises fontana,1,09/06/2024,Se não o pior banco para se trabalhar é um dos piores. Só perdi pro Banrisul.. Errei minha senha e bloquearam minha conta.A cada vês que entrou com a senha refeita dia que a senha está incorreta.Ai bloqueia novamente..Não gostei deste banco tenho conta em outro e estou prestes a fazer portabilidade.
Cícera Fernandes,1,09/06/2024,Aplicativo horrível vive com instalabilidade péssimo lento péssimo
Valmir kiss,1,09/06/2024,Não resolve o que precisamos!
Adler Ícaro,1,09/06/2024,"Uma pena. N consigo nem criar uma conta no app, porque diz que a análise cadastral de vocês identificou que não foi possível criar uma conta pra mim por MOTIVO NENHUM. Enfim"
Fabio Sansao,1,09/06/2024,Péssimo não consigo logar pede o número da conta e agência
William Santos Santos,1,09/06/2024,"Péssimo. muito ruim em comparação com outros aplicativos bancários. Vc faz um depósito e pra achar esse valor depositado é muita procura pq já cai num tal de investimento, pra pagar sua fatura já tá em débito automático q eu nem permitir, e se não tiver saldo, automático já é pago não sei por quem é daí vc já tá devendo sem saber nem oq. EM FIM SE VACILAR VC SE LASCA. logo em breve vou cancelar tudo antes q c9molique minha vida"
Black Atv,1,09/06/2024,"TER QUE IR A UM CAIXA ELETRÔNICO SÓ PORQUE TROQUEI DE CELULAR É MUITO TRABALHO POR NADA, MAIS SIMPLES MUDAR DE BANCO... VÁRIAS OPÇÕES MELHORES!!!"
Selma Jap,1,09/06/2024,Horrível: toda vez tem que atualizar isso. Fico tirando vários aplicativos meus pois não gosto de tirar nenhum dos meus aplicativos. Tô quase tirando o de vcs.
Brenda Rodrigues,1,09/06/2024,"Péssimo, paguei minha negociação houve o pagamento débito já tem mais de 10 dias e não constou q foi pagar e não tive meu dinheiro de volta Não esperava isso de um banco tão bem sucedido"
Karen Pinheiro,1,09/06/2024,Fica bloqueando minha senha coisa que era para o próprio app refazer
Joel Pedroso de Toledo,1,09/06/2024,"PIOR APLICATIVO DE BANCO. TRABALHO COM OUTROS APLICAFIVOS DE BANCOS E SO ESTE DA PROLBLEMAS . VIVE DECADASTRANDO AS SENHAS. NAO FUNCIONA. NOTA NEGATIVA PARA ESTE APLOCATIVO. Escrevo essa nova nota MESES após essa AVALIACAO inicial acima. O APP já foi reinstalado mãos 2 vezes e agora a novidade é instalar o itoken, NOVAMENTE. O objetivo de vcs é tratar cliente como idiota?????"
Ricardo,5,09/06/2024,"O maior problema são informações sobre expostas a outras informações: números por cima de números, menus que invadem o espaços de outros menus. Assim, tenho que adivinhar em alguns casos as informações. Meu aparelho é um Samsung A32. Dei cinco estrelas porque vocês são atenciosos, mas o problema persiste."
Rafa o (53421rafael),1,09/06/2024,"Lixo de última atualização tá pedindo a senha toda vez mesmo tendo a digital, além das cores horríveis do novo app, volta pra última versão pelo amor de deus"
Christian Haagensen Gontijo,1,09/06/2024,"Sinceramente, vou desistir do Itaú. O app simplesmente não funciona e o banco parece não querer resolver. ""Meus boletos- DDA"" leva a uma tela em branco e fica nisso, ou seja, não consigo fazer pagamentos. Não consigo sequer ver um comprovante de pagamento, com o mesmo problema. Limpei o cache mil vezes. Limpei os dados. Reinstalei o app. Fiz até reset completo no telefone, e *nada*. Os requisitos do app dizem que ele é compatível com Android 5, estou usando o 8.1 e mesmo assim não funciona."
Mauro Moretti,1,09/06/2024,"Não consigo resolver problema com senha, nem no chat, nem em ajuda, nem com atendente humanos e muito menos com ouvidoria. Fui ao banco informa conta inexistente. Só na justiça mesmo."
Um usuário do Google,1,09/06/2024,"Que vergonha Itaú! Há semanas os clientes do banco estão sem possibilidade de pagar boletos sem valor e vocês não fazem nada? Antes era possível alterar o valor dos boletos sem valor, agora não dá mais! Se não conseguem arrumar um problema tão simples, tirem esse app do ar!"
Alexsandro Monteiro,1,09/06/2024,A cada atualização piora mais Travamentos constatates
Daniel Ivan.,1,09/06/2024,Péssima atualização
Gustavo Catarino,3,09/06/2024,"tenho reparado que está havendo muita alteração nos últimos layotes, nos quais tem me deixado confuso em umas aplicações que eu já havia me acostumado.. principalmente a parte do cartão de crédito, não vejo mais o somatório das compras nacionais, visualização das faturas anteriores.. etc.. o que está acontecendo? precisa melhorar.."
Jamily Marins,2,09/06/2024,"Aplicativo péssimo! Você faz uma compra só mostra depois de 48h, pago a fatura adiantado e quando vai ver a mesma fica la: "" fatura paga, valor total: 0,00 "" não mostra o valor q foi pago nem do mês atual, nem meses passados e quando faz uma compra não chega a notificação. Itaú, melhore!! Uma vergonha o serviço de app de vocês!!"
Leandro Paulo,5,09/06/2024,Muito bom
Rosi Oliveira,1,09/06/2024,Não gostei !
Rita Takemoto,3,09/06/2024,Gosto de tela escura. Mas o app não acompanha a configuração do celular.
Ci Ferreira,1,09/06/2024,PÉSSIMO APP PARA CELULAR. COMO É QUE UM BANCO COMO O ITAÚ TEM UM APP TÃO RUIM ASSIM? JÁ TIVE QUE TROCAR A SENHA TRÊS VEZES MESMO COLOCANDO A SENHA CORRETA . EU ANOTEI TODAS AS SENHAS QUE CADASTREI ESTAVAM CERTAS. APP LENTO MESMO NO WIFI? ATUALIZAÇÃO PÉSSIMA NÃO VI VANTAGEM NESSA ATUALIZAÇÃO. PORQUE UM APP TÃO RUIM ITAÚ?
Flávio de Freitas,5,09/06/2024,Bom
José Provazi,1,09/06/2024,"Atualizar ficou péssima, aplicativo extremamente pesado, difícil de abrir, carrega um vida pra abrir, da pra melhorar isso aí!"
tiago allmeida,2,09/06/2024,"O app tá bugado,não dá pra visualizar a fatura do cartão, quando tento visualizar a fatura o app encerra sozinho."
Daniel Azevedo,4,09/06/2024,E app e bom mas poderia otimaza pra ele fica mas fluido é rápido mas é bom banco é app
Marta Simone Abreu da Silva,1,09/06/2024,Não foi muito boa
hamom stand,3,09/06/2024,Necessito cancelar a POUP um valor que e descontado todo mês da minha fatura e o aplicativo não dá meios de fazer isso
André Luiz Lima,1,09/06/2024,O saldo da conta no aplicativo demora muuuuuiiiitooooo para atualizar! Ja faz mais de 3 dias que realizei algumas movimentações e ainda não está registrado no extrato do app! Precisam verificar isso urgentemente!
Marcelo Santos,1,09/06/2024,"Depois da atualização, tá difícil de acessar o aplicativo, fica aparecendo que está com instabilidade, fica carregando e não entra, já foi bom"
João Pedro da Silveira,1,09/06/2024,"Pior app de banco que já vi. Eu pago a fatura, mas no app mostra que eu não paguei e o valor continua em aberto! Péssimo. Não sei se o pagamento validou ou não. Não notifica! Péssimo banco! Péssimo app!"
Wilson Santos de jesus,5,09/06/2024,joia
Ruan Mariano,3,09/06/2024,Bom
Leonardo Santos (Leo),1,09/06/2024,Novo app não conhece minha conta
Rubem Campo,5,09/06/2024,ótimo
Elisandra Froes,1,09/06/2024,Toda vez a mesma coisa é o app atualizar q não quer abrir ou da erro no desbloqueio digital misericórdia aí a gente precisa do app como que faz ??? 😡😡😡🤬
ligia oliveira,2,09/06/2024,Seu App não deixa entrar e já limpei ele até instalei novamente e nada só fica na página laranja
Rodrigo Pelonha,1,09/06/2024,Lixo lixo lixo.... está atualizando direto e parece que tem dificuldade em se adaptar a atualização....demora entrar...da erro ao pagar...as vezes da erro e finaliza o pagamento como se tivesse pago....e vou no histórico e foi pago mesmo...pra mim o pior app de banco pra trabalhar...fora o aumento de limite que demora anos pra aumentar..e quando aumenta é 200 ou 400 reais..enquanto outros bancos aumentam de 800 a mais. Aconselho a melhorarem logo.
Elisa Andrade,1,09/06/2024,"Errei a senha e o app otientava criar nova senha nova aba pedindo para fazer foto e passar a confirmar identidade com foto.Fiz foto e esta foi aceita e aparecia nova aba pedindo pra criar s senha e eu criava e o app me devolvia para fazer foto pq trazia mais segurança e eu fazia e não evoluia mas somente reoetia os mesmos pedidos que eram realizados e devolvia infinitamente os nesmos pedidos... Com isso, não estou conseguindo acessar minha conta."
cecilia,5,09/06/2024,Amo e minha segunda paixão mei ittt Itaú 💯 por cento amo
Benedito David Malaquias Malaquias,5,09/06/2024,Ótimo
Jôse Passos,5,09/06/2024,Muito bom! Recomendo!
BARBEARIA RAIZZ,5,09/06/2024,"O APP esta ficando ótimo, parabéns Itaú continue assim."
Pasqual Vitalinon,5,09/06/2024,Herivelton
Um usuário do Google,5,09/06/2024,"Aplicativo melhorou um pouco depois da última atualização , mas pode melhorar muito no quesito compras por aproximação, pois tirei essa opção pela central de atendimento e não consigo voltar mais com a função, coisas que outros bancos digitais fazem tranquilamente"
Clodoaldo Beraldo,1,09/06/2024,Péssimo prefiro o antigo
Claudir Fontana,2,09/06/2024,"A opcao para desnloquear senha e pesdima, apesar de efetuar o reconhecimento facial, o aplicativo não libera o acesso, mostrando que a senha está bloqueada."
Mercia Lourdes,1,09/06/2024,"Não estou conseguindo visualizar nada nem saldo, nem extrato péssimo, já fui pra loja de aplicativo indicada e já foi atualizado dia 9/06/22 tem que ir até agência difícil ."
José Carlos,5,09/06/2024,"""O que deixa a desejar, é na hora de ler o código de barras, muito ruim. Limpo a lente com álcool e nada.""Continua igual nos dias de hoje. Continua não lendo o código de barras no geral."
Edilene Da Silva Lins Lins,2,08/06/2024,"Ruim ,depois que atualizou"
Teodora Bernardes,5,08/06/2024,Cartão poupança
Leandroferreira Ferreira,1,08/06/2024,App demora abrir lento pior
Bruno Nascimento,1,08/06/2024,"Péssimo aplicativo inclusive estou trocando de banco devido a isso, muita coisa desnecessária em telas principais do aplicativo uma baita burocracia fazer a administração do cartão de crédito e um aplicativo extremamente lento até mesmo as máquinas de cartão do itau nos comércios são lendas, deveriam fazer um app semelhante ao do mercado pago, rápido, ágil, sem frescuras e com acesso imediato ao que interessa. Estamos na era digital os bancos com piores aplicativos ficarão para traz..."
pedro luiz Andrade,3,08/06/2024,nnnnnnnn..y.wze De t uly l
Renato Braga,1,08/06/2024,"A última atualização ficou péssima... Que tristeza pra fazer um pix... App confuso, pesado, por isso prefiro deixar meu dinheiro no Inter... O app do Inter é muito superior !"
Naylton Santos,5,08/06/2024,Muito bom
Lucimar Vicente,1,08/06/2024,ruim de mais
A tal da Patricia,3,08/06/2024,"Eu não sei pra quê tanta atualização, meu celular não cabe mais nada, e mesmo apagando todas as fotos e videos q tinha, o app não atualiza e pede pra desinstalar mais coisas. Eu não vejo necessidade alguma de tanta atualização."
Maria Silva,1,08/06/2024,Não consigo entra na minha conta
Anderson Santos,1,08/06/2024,app não funciona. tento finalizar solicitação do cartão de crédito e nada acontece. péssimo.
Jefferson Ferraz,1,08/06/2024,Essa última atualização está horrível. Aplicativo está com muitos bugs
Prio Pril,1,08/06/2024,"Esse app não presta de jeito nenhum , para fazer senha nova bugado impossível entrar e ter acesso, como nos fica se o software e horrível e nunca pega o rosto da gente, que complicado olha."
Valdir Teodoro De Freitas,5,08/06/2024,Quero cartão
Marcio Rocha,1,08/06/2024,"Após atualizar não dá pra cadastrar a biometria, mesmo ativando ela desativa sozinha, já se faz meses e até agora vocês não arrumaram, o melhor que fiz foi trocar de instituição. Pois se depender de vocês estamos é ferrados..."
Tatiane Auxiliadora (Tiane),1,08/06/2024,"Aplicativo horrível, toda vez que atualiza tem que incluir os dados da conta novamente, toda vez isso 🤬🤬🤬"
Júlia Paula Duarte,5,08/06/2024,Péssimo não estou gostando desse app e do banco também bloqueou minha senha de acesso não tô conseguindo valida mas banco ruim de mexe
Anna Clara Motteran,5,08/06/2024,Melhor aplicativo e banco !!
Rafael Silva,1,08/06/2024,Não tô conseguindo entrar no aplicativo mim ajudar Itaú
Bruno Alves,1,08/06/2024,"Essa última versão, uma porcalha"
Edna Oliveira,5,08/06/2024,"Boa tarde. Nunca tive problema com o Itaú, mas ultimamente tá dificil. Cadastrei nova senha, quando vou digitar, senha incorreta. Tá difícil"
Rafael Marques,2,08/06/2024,"Sou cliente há pouco tempo e tenho que falar que esse app é muito mal otimizado, muito pesado e cheios de erros."
SanRicardo,1,08/06/2024,APP ITAÚ está Travando celular e cheio de ligações telemar keting📱🤬😤 Vou CANCELAR CC se NÃO PARAR🤬😤 Só Atualizações Enormes App ITAÚ usa +de 500 MB e Travar celular😤Tela Inicial Carregada de inutilidades Ofertas ITAÚ 😤🤬📱Visual🤬😤 horrível😡 Difícil e Demorado Acessar e usar📱e App ➕ Carregado e Demorado😤Ao invés de Agilizar Só tem Propagandas Spams do ITAÚ nas telas inicias😤🤬 Só Atrapalham Uso e nos Irrita Clientes doITAÚ🤬😤
Juliana Mori,1,08/06/2024,"Essa última atualização é horrível, não abre a fatura, mostra apenas o saldo e para visualizar a movimentação do cartão vai para uma pág obrigando a adquirir novo cartão."
Natalia Sayuri,2,08/06/2024,"Este era um dos melhores aplicativos, talvez até o melhor. Sempre recomendei este app para outras pessoas. No entanto, a usabilidade caiu drasticamente. As cores estão muito parecidas, o que dificulta a navegação e ao abrir o app cria a impressão de que estou sempre conectada, o que é desconcertante. A intenção era facilitar, mas a interface lembra muito a antiga (pelo menos mudem as cores, designers, façam alguma mudança). Eu volto a nota para 5"
Sara Da Cruz Fernandes,4,08/06/2024,Boa tarde estou tentando copiar o codigo intoken para vincular ao Banco Central mas nao estou cinseguindo voces podem me ajudar
José Junio,5,08/06/2024,Bom
Ilcileni alves,1,08/06/2024,"e meio confuso,poderia ser mais fácil."
Lima Alves Alves,2,08/06/2024,"O app tá funcionando de forma péssima, a medida que eu digito minha senha de acesso a numeração não se movimenta ou seja: paralisa nos mesmos quadrinhos 🙃"
Milton Bogno,1,08/06/2024,"De longe o aplicativo de banco mais lento que eu já usei, não consigo fazer um PIX direito, sempre dá problema de conexão ou demora uma eternidade pra entrar."
Fabricio Cavalheiro dos santos,5,08/06/2024,Muito bom
Samanta,1,08/06/2024,"App não abre, não consigo acessar o banco. Quando será corrigido o erro?"
Matheus Jackson,1,08/06/2024,"Horrível, bloqueia tudo"
Cristiane Gomes dos Santos,2,08/06/2024,Horrível devia facilitar um pouco pro cliente ...isso de tirar foto toda hora é horrível..vem no caixa da agência pra desbloquear não tem a opção que informa no app ... horrível
Lucas Fernandes,1,08/06/2024,"O app ta ruim depois da atualização lento e não to conseguindo validar o cartão pra usar no celular, irei fechar a conta não tem jeito"
Tereza Teixeira,2,08/06/2024,"App estava até bom, mas agora estar péssimo vai fazer um mês, travando demais. Sai das transações, interrope um o acesso."
Ricardo Ferrari,1,08/06/2024,"Essa última atualização ficou péssimo, até então eu recebia comunicado todas as vezes que usava meu cartão de débito, agora, nem isso está fazendo mais. O Itaú poderia contratar os desenvolvedores de app do Nubank, o App do Nubank dá de 10 à zero no App do Itaú. E não preciso de suporte, sou programador a mais de 28 anos."
Kauan Santos,1,08/06/2024,Lixo
Benaia,1,08/06/2024,"Impossível usar o itoken sempre gera um código por um tempo, mas o processo do app e tão lento que ao inserir o código já foi gerado outro e a gente fica num looping eterno de verificar código novo passar pelas etapas e já ter expirado"
Sandro Luiz Schneider,1,08/06/2024,orivel cada vez pior este app digitei a senha corretamente me bloqueou aí fiz o processo pra pegar outra não mandam sem contar que vive sumindo dinheiro da conta
Edson Alexandre,4,08/06/2024,"Estão de parabéns o app melhorou bastante. Antes travava muito , nem entrar conseguia e não era internet não porque nos outros app entrava de boa , tem muito a melhorar Em relação ao atendimento. Enfelismente no app quanto no zap Só tem atendentimeto eletrônico e não tem especialistas, só por telefone isso é péssimo no qpp do Itaú , porque os demais bancos tem Tanto por telefone quanto pelo app. Atendimento com especialistas. Melhorem nisso por favor Por essa razão dei apenas 4 estrelas ."
ErikDavid Araujo,5,08/06/2024,Atendimento ótimo
Major Boh,1,08/06/2024,"Uma lástima, experiência do usuário horrível, chega ser deprimente um banco desse porte não ter um app com o mínimo de otimização necessária para funcionar. Absolutamente tudo que você tenta fazer da erro e volta pra tela inicial, e não importa o aparelho que use ou conexão de internet. Ele é péssimo do início ao fim."
Diego Coutinho Denti,3,08/06/2024,Eu não sei o que está acontecendo mais o meu limite sumiu.precisei usar até normalizar umas contas e simplesmente o limite sumiu está zerado não sei o pq.a respeito do aplicativo era para melhorar a cada atualização e não pra piorar.
Mara Mascelloni,5,08/06/2024,"Ótimo aplicativo, muito fácil de usar, gostei muito."
Jane Pinheiro,1,08/06/2024,Esse aplicativo roubou meus dólares no serviço de câmbio que contratei
davi martins,3,08/06/2024,pouco intuitivo e notificações não funcionam
Iago Ariel,2,08/06/2024,"Aplicativo muito instável, hora carrega, hora não, o reconhecimento fácil também é assim. A navegação não é fluida. Um aplicativo bem pesado para problemas simples. A entrega do meu cartão nunca é realizada, não consigo atualizar o endereço da entrega, e também não consigo atendimento humano, somente robótico. Não recomendo esse banco. Ao menos cumpre o que promete."
Rogério José,2,08/06/2024,Nova atualização ficou horrível minha senha bloqueia o tempo todo de graça por um simples erro no app
Sergio Luiz,2,08/06/2024,Não consigo nem entrar na minha conta fica falando que (Estamos com Instabilidades. Tente entrar nova mente Tá difícil tô desde ontem tentando e nada
Lara Oliveira Pereira,1,08/06/2024,Apricativo ruim toda vez que entro no apricativo monstra senha broqueada
Daphne Lima,1,08/06/2024,Esse aplicativo não serve pra nada! Fui roubada e foi um custo para encontrar onde bloquear o cartão por ele. Agora o cartão novo chegou e só indo até a agência (que fica em outra cidade) para o gerente desbloquear a senha. Minhas contas estão todas atrasadas e meu dinheiro parado no banco itau.
Mônica Ramalho,2,08/06/2024,"Essa nova atualização ficou péssima, muito mais complexa e desnecessária"
Rogério Carvalho (Roger),2,08/06/2024,Eu gostava desse AP depois das novas atualização ficou ruim.
cristina comparini basbaum,2,08/06/2024,"2024: Cada vez MENOS intuitivo. Induz a deixar tudo gravado (memória vira coisa obsoleta). Concordo c/ Edimilson/Isa: sinto falta do fundo laranja e dos cartões. 2020: O chat ainda é uma coisa complicada, vc fica no vácuo no meio do atendimento, aí já é outro atendente, mas vc não sabe, até que ele/a diga que está lendo a conversa para inteirar-se do caso. Nada pessoal, eles são educados. Só acho q deveriam começar apresentando-se, prá gente saber quem está c/ o nosso problema nas mãos..."
Nickson Araujo,1,08/06/2024,"Solicitei meu cartão conta salário, na agência 8569, até o momento meu cartão não chegou,e uma das Gerente ficava implorando pra eu continuar com conta corrente, eu de fato estava com tudo para abrir conta salário, e chegou um cartão de conta corrente, a mesma também não desativou minhas outras contas conforme solicitei. Enfim, estou sem receber até o momento meu cartão ( conta salário)"
Sheila Dos Santos,1,08/06/2024,Está horrível
Carlos Alberto Baxter,1,08/06/2024,"Infelizmente o app do Itaú está péssimo! Coloco a senha correta para acessar e o app diz que a senha está incorreta e bloqueia a conta. Nisso, temos que inventar qualquer senha ao acaso, e mesmo assim o app diz que a senha não é compatível. Isso é um absurdo! O Itaú precisa resolver esse problema com muita urgência pois nós quem sofremos com isso constantemente!!!"
Rycky Ribeiro,4,08/06/2024,Até o momento eu estou gostando
David Titto,2,08/06/2024,O app tem visual legal tals porém precisa melhorar muito tô tentando ativa o itoken e toda vez fala que não sou eu mesmo preciso com urgência e nada me recomendaram esse banco mais ja tô vendo irei sair em breve
Um usuário do Google,3,08/06/2024,"Está com problema de transferência de contas, e compartilhamento de comprovante!, qdo corrigir, volto a avaliar"
Alexander Silva,1,08/06/2024,"Cada vez mais difícil esse aplicativo do Itaú,toda vez que vou acessar dá como bloqueado e tendo que fazer nova senha de acesso,tendo que tirar selfie e fazer nova senha ,problema no itoken,fui até o caixa eletrônico pra ver se tinha algum problema e não tinha,ou seja,aplucativo todo bugado,vou ter que deixar de usar o banco até ajeitarem pq não dá pra toda hora ficar tirando selfie e refazendo senha"
wilson ferreira,5,08/06/2024,facilita muito uso e recomendo
Dyra Parente,1,08/06/2024,Aplicativo não está abrindo
Alexandre Ribeiro,5,08/06/2024,Parabéns sempre facilitando nossa vida super recomendo
Bruno Da Silva Costa,2,08/06/2024,Ok
Soh Reis,1,08/06/2024,"Péssima a nova atualização, não consigo acessar, aparece sempre a mensagem (DESCULPE, ALGO DEU ERRADO - não foi possível carregar as informações neste momento. Tente novamente mais tarde. Complicado demais hoje mesmo está o dia todo assim, já limpei cache, já reiniciei o aparelho, não tem nova atualização pra fazer, e preciso usar o app. Difícil demais 😤😠"
Rodrigo Santiago,5,08/06/2024,"O melhor aplicativo dos grandes bancos privados do Brasil, estão de parabéns, amo ser cliente Itaú!"
Letícia Mageste,1,08/06/2024,"Péssimo app, não consigo entrar mas com a minha biometria e vive atualizando e quase nada de mudança."
Sabrina Gomes,4,08/06/2024,"Trava muito Demora pra abrir o App mesmo sendo atualizado Porém pix, transferência está nos conformes"
Vera Lúcia Pereira da Silva,5,08/06/2024,Eu gosto do Itaú nunca tive problema com as pessoas que trabalham no Itaú
Octavio Motta,1,07/06/2024,"Péssimo,cada vez pior"
